Date,Province,temperature_2m_mean (°C),rain_sum (mm),Meninggal,Hilang,Terluka,Rumah Rusak,Rumah Terendam,Fasum Rusak,Kejadian Banjir
February 2021,Kepulauan Riau,25.553422,1.4178571232142858,0,6,0,16,927,1,4
February 2021,Lampung,25.965773464285714,6.864285589285714,0,0,0,99,0,0,1
February 2021,Maluku,23.18883932142857,13.700000135714289,0,0,0,0,0,0,0
February 2021,Maluku Utara,24.598066,9.31071434642857,0,0,0,69,502,0,4
February 2021,Nusa Tenggara Barat,24.313988,15.99642887642857,3,0,1,5046,10869,178,16
February 2021,Nusa Tenggara Timur,25.52797657142857,20.392856639285714,29,12,25,2547,1389,12,7
February 2021,Papua,20.803422285714284,10.249999592857142,0,0,0,20,143,0,5
February 2021,Papua Barat,21.66056535714285,6.0821427607142855,0,0,0,0,0,0,0
February 2021,Riau,26.36354192857143,2.339285694285714,0,0,0,0,0,0,0
February 2021,Sulawesi Barat,16.411904964285714,4.696428612142857,0,0,0,0,0,0,0
February 2021,Sulawesi Selatan,25.217856892857142,5.724999964285715,0,0,0,0,1191,0,3
February 2021,Sulawesi Tengah,19.314582607142857,9.439285821428571,0,0,0,26,392,5,8
February 2021,Sulawesi Tenggara,26.916815000000003,6.025000058928571,0,0,0,47,0,0,1
February 2021,Sulawesi Utara,25.53988057142857,8.585714457142858,0,0,0,0,0,0,0
February 2021,Sumatera Barat,23.708927964285717,4.842857160714286,0,0,0,0,5,0,1
February 2021,Sumatera Selatan,25.80193421428572,6.725000126428571,0,0,4,10,330,0,2
February 2021,Sumatera Utara,20.00327378571429,2.842857189285714,1,0,0,0,551,0,1
February 2021,Yogyakarta,25.053869214285715,15.160714435714286,0,0,0,0,0,0,0
February 2022,Aceh,20.946131142857144,9.267857153571429,0,0,0,4,12834,2,10
February 2022,Bali,24.57127957142857,17.139286246428572,0,0,0,0,0,0,0
February 2022,Banten,25.557440392857146,11.73571415857143,0,0,0,8,877,4,3
February 2022,Bengkulu,26.219196035714283,3.303571417857143,0,0,0,1,395,2,2
February 2022,Gorontalo,22.4087795,12.546428839285714,0,0,0,0,789,0,5
February 2022,Jakarta Raya,25.988987928571422,6.703571296428572,0,0,0,0,0,0,2
February 2022,Jambi,26.15773896428572,6.4142857875,0,0,0,0,6822,0,1
February 2022,Jawa Barat,19.95788707142857,17.60714325,1,0,2,1080,13959,1,18
February 2022,Jawa Tengah,24.476784964285716,10.639286103571427,0,0,1,25,2464,4,10
February 2022,Jawa Timur,25.375446214285716,10.410714346428572,0,0,0,2,781,0,6
February 2022,Kalimantan Barat,25.771874214285717,8.542857155357142,0,0,0,1,11305,1,2
February 2022,Kalimantan Selatan,24.728571428571428,7.725,0,0,0,0,603,2,1
February 2022,Kalimantan Tengah,26.194196178571428,7.617857251428572,0,0,0,0,83,0,1
February 2022,Kalimantan Timur,26.294642678571428,5.582143100000001,0,0,0,0,295,0,1
February 2022,Kalimantan Utara,23.77485139285714,7.592857103571428,0,0,0,18,136,4,2
February 2022,Kepulauan Bangka Belitung,26.483035464285717,5.939285678571428,0,0,0,0,0,0,0
February 2022,Kepulauan Riau,26.25639914285714,13.342857056785714,0,0,1,1,476,0,1
February 2022,Lampung,26.343750107142856,8.424999408928572,0,0,0,0,369,0,2
February 2022,Maluku,22.771131,12.710714476785714,0,0,0,0,33,0,2
February 2022,Maluku Utara,24.034076892857144,19.289285185714284,1,0,0,4,96,1,2
February 2022,Nusa Tenggara Barat,24.400148392857144,13.735714489285714,0,0,0,689,400,3,5
February 2022,Nusa Tenggara Timur,25.36860139285714,19.460714307142855,1,1,0,2,370,0,5
February 2022,Papua,20.67008917857143,15.710713983928573,0,0,0,0,195,0,1
February 2022,Papua Barat,21.29464260714286,29.292857535714287,0,0,0,48,31,0,3
February 2022,Riau,25.67276782142857,7.453571489285714,0,0,0,0,508,0,3
February 2022,Sulawesi Barat,16.103124964285715,13.439285896428572,0,0,0,0,0,0,0
February 2022,Sulawesi Selatan,24.536606714285718,15.11428592857143,0,0,0,3,329,2,7
February 2022,Sulawesi Tengah,19.035566,14.996428399642856,0,0,0,0,0,0,0
February 2022,Sulawesi Tenggara,25.906696,10.557142753571428,0,0,0,23,7,0,2
February 2022,Sulawesi Utara,25.006845178571428,10.092856857142856,0,0,0,0,18,0,3
February 2022,Sumatera Barat,23.747916678571432,6.878571382142858,0,0,0,15,494,3,3
February 2022,Sumatera Selatan,26.067856428571428,6.385714373214285,0,0,0,0,0,0,0
February 2022,Sumatera Utara,19.722023714285715,9.625000271428572,4,0,0,0,9575,0,6
February 2022,Yogyakarta,25.29747053571429,9.03571393357143,0,0,0,0,0,0,0
January 2018,Aceh,21.18319925806452,9.009677431935485,0,0,0,1,3511,0,6
January 2018,Bali,24.23776890322581,23.58064472580645,3,0,0,36,249,2,9
January 2018,Banten,25.251074741935483,20.34193525483871,0,0,0,0,31,1,2
January 2018,Bengkulu,25.56720435483871,4.438709593548388,0,0,0,0,0,1,1
January 2018,Gorontalo,23.004435741935485,12.503226064516127,0,0,0,3,1222,1,5
January 2018,Jakarta Raya,25.913306548387094,6.9580644025806455,0,0,0,0,0,0,0
January 2018,Jambi,25.99207035483871,7.406451438709677,0,0,0,0,0,0,0
January 2018,Jawa Barat,19.75779577419355,14.91935460967742,0,0,0,1,150,0,3
January 2018,Jawa Tengah,24.85215090322581,10.532257887096774,0,0,0,22,80,1,4
January 2018,Jawa Timur,25.62392429032258,9.967742064516129,0,0,0,2,3135,20,6
January 2018,Kalimantan Barat,25.55981209677419,6.496774230645162,0,0,0,540,1490,24,6
January 2018,Kalimantan Selatan,24.90967741935484,7.629032258064516,0,0,0,0,25,0,1
January 2018,Kalimantan Tengah,26.09206996774193,9.009677722580646,0,0,0,0,0,0,0
January 2018,Kalimantan Timur,26.183333354838712,9.54193534516129,0,0,0,0,0,0,0
January 2018,Kalimantan Utara,23.652150580645163,13.548387038709675,0,0,0,0,0,0,1
January 2018,Kepulauan Bangka Belitung,26.37365551612903,6.264516269354838,0,0,0,0,0,0,0
January 2018,Kepulauan Riau,25.66196196774193,11.096774335483872,2,0,0,0,50,0,3
January 2018,Lampung,26.22634406451613,6.699999917741936,0,0,0,0,2000,0,1
January 2018,Maluku,23.01586038709677,10.4709679,0,0,0,0,0,0,0
January 2018,Maluku Utara,24.352822903225807,13.787096838709676,0,0,0,0,0,0,0
January 2018,Nusa Tenggara Barat,24.37661322580645,18.619355351612903,1,0,2,2106,20,9,13
January 2018,Nusa Tenggara Timur,25.288306548387094,17.522581341935485,2,0,0,56,456,2,10
January 2018,Papua,20.582930032258066,22.609677174193543,0,0,0,25,102,4,3
January 2018,Papua Barat,21.571639612903223,19.90322564516129,0,0,0,0,0,0,0
January 2018,Riau,25.738172483870965,4.225806438709677,0,0,0,0,0,1,1
January 2018,Sulawesi Barat,15.834946387096773,10.448387328709677,0,0,0,0,0,0,0
January 2018,Sulawesi Selatan,25.227015935483877,8.680645229032258,0,0,0,501,500,1,2
January 2018,Sulawesi Tengah,19.17943558064516,16.09677420967742,0,0,0,0,180,1,1
January 2018,Sulawesi Tenggara,26.34395177419355,7.964516045161291,0,0,0,0,0,0,0
January 2018,Sulawesi Utara,25.321773967741937,8.01290326451613,0,0,0,0,562,0,1
January 2018,Sumatera Barat,23.42204306451613,3.3741935,0,0,2,0,3,1,2
January 2018,Sumatera Selatan,26.07889706451613,4.806451554516129,0,0,0,0,16,0,1
January 2018,Sumatera Utara,19.391666967741934,6.409677346451613,0,0,0,0,0,0,0
January 2018,Yogyakarta,24.964516161290323,13.70645182580645,0,0,0,0,0,0,0
January 2019,Aceh,21.604167032258065,7.3354839935483875,0,0,0,0,1765,3,4
January 2019,Bali,24.661424322580643,22.90967730322581,0,0,0,0,0,0,0
January 2019,Banten,25.822177709677423,9.99032259516129,0,0,0,149,200,1,2
January 2019,Bengkulu,25.536693645161293,9.912903232258063,0,0,0,0,0,0,1
January 2019,Gorontalo,23.08938138709677,6.751612830645162,0,0,0,5,655,4,1
January 2019,Jakarta Raya,26.139516870967743,7.329032267741935,0,0,0,0,0,0,0
January 2019,Jambi,25.937365322580643,7.270967643225807,0,0,0,0,2827,2,2
January 2019,Jawa Barat,20.31276883870968,9.80645158064516,0,0,0,49,3163,35,13
January 2019,Jawa Tengah,24.88077951612903,13.154838945161291,1,0,5,4,7744,13,35
January 2019,Jawa Timur,25.72674687096774,13.064516393548388,1,0,1,16,2619,10,14
January 2019,Kalimantan Barat,25.83790319354839,9.022580469032258,0,0,0,0,0,0,0
January 2019,Kalimantan Selatan,24.98064516129032,7.645161290322581,0,0,0,0,702,0,4
January 2019,Kalimantan Tengah,26.181989032258063,9.793548261290322,0,0,0,0,0,0,0
January 2019,Kalimantan Timur,26.222311903225805,6.60322576451613,0,0,0,0,15,0,1
January 2019,Kalimantan Utara,23.76034877419355,6.925806674193549,0,0,0,0,0,0,0
January 2019,Kepulauan Bangka Belitung,26.24878964516129,9.600000187096777,0,0,0,0,0,0,0
January 2019,Kepulauan Riau,26.427284387096773,2.764516229032258,0,0,0,0,0,0,0
January 2019,Lampung,26.198522096774195,9.667742058064515,0,0,0,0,300,0,1
January 2019,Maluku,23.059811612903225,15.31935479032258,0,0,0,0,0,0,0
January 2019,Maluku Utara,24.27419306451613,17.061290332258064,0,0,0,0,432,4,2
January 2019,Nusa Tenggara Barat,24.78534929032258,14.08064528064516,0,0,0,0,422,0,3
January 2019,Nusa Tenggara Timur,25.528628258064515,16.738709674193547,0,0,0,0,0,0,0
January 2019,Papua,20.81129048387097,14.470967522580644,0,6,0,0,140,2,1
January 2019,Papua Barat,21.568145193548386,8.358064196774194,0,0,0,1,0,0,2
January 2019,Riau,25.94462377419355,6.5354839903225805,0,0,0,0,0,0,0
January 2019,Sulawesi Barat,16.239650403225806,6.448387020967742,0,0,0,0,0,0,0
January 2019,Sulawesi Selatan,25.11115583870968,10.812903422580645,82,3,47,1243,22684,153,12
January 2019,Sulawesi Tengah,19.313575354838708,9.94516119032258,0,0,0,0,0,0,0
January 2019,Sulawesi Tenggara,26.41935458064516,11.29354862096774,2,0,0,6285,0,42,2
January 2019,Sulawesi Utara,25.26706967741936,7.619354835483871,4,0,0,893,551,0,2
January 2019,Sumatera Barat,23.3676075483871,4.93548385967742,0,0,0,0,459,6,2
January 2019,Sumatera Selatan,25.98481164516129,7.093548319354839,0,0,0,0,19,0,1
January 2019,Sumatera Utara,19.73158590322581,8.435483664516129,0,0,0,0,1121,0,1
January 2019,Yogyakarta,25.422580258064517,8.75806435483871,0,0,1,2,3,0,2
January 2020,Aceh,21.70954283870968,2.312903191290322,0,0,0,0,1332,1,5
January 2020,Bali,25.335618225806453,11.81935464516129,0,0,0,1,2,0,1
January 2020,Banten,25.86451587096774,13.583871541935483,19,2,67,7450,7327,45,12
January 2020,Bengkulu,25.913575032258063,11.190322116129034,10,0,0,0,94,3,2
January 2020,Gorontalo,23.45040258064516,8.177419264516129,0,0,0,0,0,16,1
January 2020,Jakarta Raya,26.15913993548387,14.425806074193549,16,0,0,0,1000,0,11
January 2020,Jambi,26.112231548387097,5.251612867741935,0,0,0,1,666,0,3
January 2020,Jawa Barat,20.518145,15.274193754838713,25,1,0,2371,134466,193,29
January 2020,Jawa Tengah,25.04919351612903,16.75161336935484,4,0,0,8,5891,6,36
January 2020,Jawa Timur,26.471371032258062,6.964516032258064,0,0,14,216,8683,54,14
January 2020,Kalimantan Barat,25.545295967741936,8.645161267741935,0,0,0,0,514,0,2
January 2020,Kalimantan Selatan,25.325806451612905,11.596774193548388,0,0,0,0,95,0,3
January 2020,Kalimantan Tengah,26.102553225806453,11.312903032258063,0,0,0,0,740,0,2
January 2020,Kalimantan Timur,26.699058741935485,8.961290651612902,0,0,0,0,934,0,4
January 2020,Kalimantan Utara,24.09085987096774,5.751612867741935,0,0,0,0,0,0,0
January 2020,Kepulauan Bangka Belitung,26.48400464516129,6.816129159354839,0,0,0,0,0,0,0
January 2020,Kepulauan Riau,26.48024183870968,4.912903338709677,0,0,0,0,0,0,0
January 2020,Lampung,26.41250038709677,10.941934925806452,0,0,0,0,2292,0,5
January 2020,Maluku,23.734542903225808,7.251612917741935,0,0,0,0,0,0,0
January 2020,Maluku Utara,24.994892322580647,7.42903250483871,0,0,0,0,0,0,0
January 2020,Nusa Tenggara Barat,25.619623870967743,6.483871145161291,0,0,0,4,521,3,6
January 2020,Nusa Tenggara Timur,26.19879035483871,9.932258252903226,0,0,0,0,0,0,0
January 2020,Papua,21.252016483870968,12.567742258064516,0,0,0,0,0,0,1
January 2020,Papua Barat,22.25887141935484,6.261290333548387,0,0,0,0,0,0,0
January 2020,Riau,26.288440612903223,3.74516124516129,0,0,0,0,0,0,0
January 2020,Sulawesi Barat,17.14704264516129,19.516129148387098,0,0,0,0,0,0,0
January 2020,Sulawesi Selatan,25.31827906451613,13.461290522580644,0,0,0,2,629,2,5
January 2020,Sulawesi Tengah,19.810618032258063,9.277419317741936,0,0,0,8,138,0,3
January 2020,Sulawesi Tenggara,26.670966903225807,8.109677430645162,0,0,0,0,0,0,0
January 2020,Sulawesi Utara,25.856586032258065,4.896774277419355,0,0,0,0,0,0,0
January 2020,Sumatera Barat,23.64502616129032,5.770967569354839,0,0,0,17,1559,19,16
January 2020,Sumatera Selatan,26.069489290322583,9.319354616129033,0,0,0,7,379,2,3
January 2020,Sumatera Utara,20.14126377419355,7.84193554516129,9,0,22,104,2642,1,9
January 2020,Yogyakarta,25.63857541935484,10.516128870967744,0,0,0,0,0,0,0
January 2021,Aceh,20.50147806451613,8.351612680645163,1,0,0,19,5121,4,13
January 2021,Bali,24.198522258064514,26.199999254838712,0,0,0,5,12,1,4
January 2021,Banten,25.159811741935485,11.235483657741936,0,0,0,0,1812,0,9
January 2021,Bengkulu,25.64946264516129,6.429032320967742,0,0,0,1,46,0,1
January 2021,Gorontalo,22.790456935483878,12.01612908064516,0,0,0,0,0,4,1
January 2021,Jakarta Raya,25.478628903225808,10.529032325806453,0,0,0,0,942,0,2
January 2021,Jambi,25.124731741935484,7.006451333548387,0,0,0,8,109,5,4
January 2021,Jawa Barat,19.65846793548387,19.458064583870968,0,0,4,94,15782,4,27
January 2021,Jawa Tengah,24.12338719354839,19.44838730645161,0,0,1,13,18464,2,39
January 2021,Jawa Timur,25.195429548387096,10.735483867741936,0,1,0,73,7191,3,24
January 2021,Kalimantan Barat,25.14354825806452,7.803225790322581,0,0,0,0,1582,2,3
January 2021,Kalimantan Selatan,24.30322580645161,9.796774193548387,24,0,5,1427,123325,95,17
January 2021,Kalimantan Tengah,25.6705654516129,9.683870735483872,0,0,0,0,3088,0,4
January 2021,Kalimantan Timur,26.172042935483876,6.193548403225806,0,0,0,0,48,4,2
January 2021,Kalimantan Utara,23.750134516129037,12.625806312903226,0,0,0,0,1656,4,5
January 2021,Kepulauan Bangka Belitung,25.67459616129032,10.409677341935485,0,0,0,0,0,5,4
January 2021,Kepulauan Riau,25.32997338709677,5.648387238709677,0,0,0,0,0,0,1
January 2021,Lampung,25.583870612903223,6.283870983870968,0,0,0,0,398,0,1
January 2021,Maluku,23.293010612903227,12.222580845161293,0,0,0,0,13,0,1
January 2021,Maluku Utara,24.249597161290325,17.212903374193548,0,0,0,5,632,1,3
January 2021,Nusa Tenggara Barat,24.462633806451613,15.89032289032258,1,0,1,79,4438,18,17
January 2021,Nusa Tenggara Timur,25.470160967741933,15.109677141935483,1,0,0,13,71,5,11
January 2021,Papua,20.8588705483871,20.06129033709677,0,0,0,11,1303,17,4
January 2021,Papua Barat,21.755241483870964,23.983871583870968,0,0,0,0,27,1,1
January 2021,Riau,25.162096709677417,5.400000114516129,0,0,0,30,0,0,4
January 2021,Sulawesi Barat,16.40860222580645,14.616128358064516,0,0,0,7,0,1,3
January 2021,Sulawesi Selatan,24.54462341935484,13.1806445,0,0,0,0,859,8,2
January 2021,Sulawesi Tengah,19.242204612903222,16.496774241935483,0,0,0,35,113,3,8
January 2021,Sulawesi Tenggara,26.162903096774198,11.648387232258065,0,0,0,0,16,0,1
January 2021,Sulawesi Utara,25.428763741935487,9.919354819354838,9,0,1,375,3889,11,6
January 2021,Sumatera Barat,22.86801096774193,6.687096761290323,0,0,0,0,6,0,2
January 2021,Sumatera Selatan,25.21518867741936,5.848387048387097,0,0,0,7,653,2,3
January 2021,Sumatera Utara,19.39085996774193,8.225806393548387,0,0,0,0,3575,0,4
January 2021,Yogyakarta,24.866398032258065,12.803225848387097,0,0,0,0,67,1,1
January 2022,Aceh,20.866129161290324,6.283871064516129,3,0,0,85,5882,8,9
January 2022,Bali,24.63561816129032,20.419354751612904,0,0,0,0,1,0,1
January 2022,Banten,25.716263322580645,5.6290322822580645,6,1,0,14,13538,0,4
January 2022,Bengkulu,25.78413938709677,4.9677419241935485,0,0,3,0,81,3,3
January 2022,Gorontalo,22.64059093548387,11.758064682258064,0,0,0,0,0,0,0
January 2022,Jakarta Raya,26.086559161290324,5.793548341290323,0,0,0,0,0,0,0
January 2022,Jambi,26.06344093548387,4.2451612190322585,0,0,0,0,0,0,0
January 2022,Jawa Barat,20.09717748387097,9.022580767741935,0,0,0,8,9610,0,12
January 2022,Jawa Tengah,24.545027451612903,11.37096789,0,0,2,14,3117,4,23
January 2022,Jawa Timur,25.65215041935484,6.970967727419355,0,0,0,17,16116,5,23
January 2022,Kalimantan Barat,25.51760787096774,6.335483774193549,0,0,0,0,2738,0,5
January 2022,Kalimantan Selatan,24.848387096774196,6.04516129032258,0,0,0,0,514,0,2
January 2022,Kalimantan Tengah,26.031855290322586,8.71290337032258,0,0,0,0,23,0,2
January 2022,Kalimantan Timur,26.065725806451614,7.351612774193548,0,0,0,0,1797,0,3
January 2022,Kalimantan Utara,23.33373635483871,12.190322758064516,0,0,0,0,1814,0,1
January 2022,Kepulauan Bangka Belitung,26.063710096774194,5.890322817419355,0,0,0,0,0,0,0
January 2022,Kepulauan Riau,25.98803764516129,4.980645019032258,0,0,0,0,0,0,0
January 2022,Lampung,25.998387032258066,7.480645261290323,0,0,0,1,18,1,5
January 2022,Maluku,23.18669338709677,11.206452025806453,0,0,0,0,0,0,0
January 2022,Maluku Utara,24.19838664516129,15.358064712903229,0,0,0,1,21,0,2
January 2022,Nusa Tenggara Barat,24.555510548387097,11.28387106903226,0,0,0,0,0,0,0
January 2022,Nusa Tenggara Timur,25.597043161290323,14.37419366451613,0,0,0,7,90,12,4
January 2022,Papua,20.906317483870968,11.593548267741935,0,0,0,0,0,0,0
January 2022,Papua Barat,21.660618129032255,13.38064504483871,0,0,0,0,0,0,0
January 2022,Riau,25.848118516129038,5.064516035483871,0,0,0,7,1451,0,8
January 2022,Sulawesi Barat,16.204569741935483,6.306451780645161,0,0,0,0,0,0,0
January 2022,Sulawesi Selatan,24.810350032258064,10.651613241935484,0,0,0,0,4,0,1
January 2022,Sulawesi Tengah,19.13561822580645,12.18064542903226,0,0,0,28,106,0,3
January 2022,Sulawesi Tenggara,26.183333193548386,8.958064767741934,0,0,0,0,87,0,2
January 2022,Sulawesi Utara,25.213037967741936,7.812903280645162,0,0,0,0,167,0,3
January 2022,Sumatera Barat,23.292204258064515,4.941935458064516,0,0,0,230,745,5,6
January 2022,Sumatera Selatan,25.810618354838716,6.590322574193548,0,0,0,0,3399,0,4
January 2022,Sumatera Utara,19.60712383870968,10.038709683225807,0,0,0,0,173,0,2
January 2022,Yogyakarta,25.13763458064516,5.851612703225807,1,0,0,64,112,0,1
July 2018,Aceh,22.381183225806453,4.512903403225806,0,0,0,0,25,0,4
July 2018,Bali,22.951612967741934,0.6096774451612903,0,0,0,7,0,8,2
July 2018,Banten,25.73696164516129,0.1645161370967741,0,0,0,0,465,0,1
July 2018,Bengkulu,25.4548394516129,3.932258027419355,0,0,0,0,0,0,0
July 2018,Gorontalo,23.224193322580643,6.135483903225807,0,0,0,0,0,1,1
July 2018,Jakarta Raya,26.700537354838712,0.2419354903225806,0,0,0,0,0,0,0
July 2018,Jambi,26.43951622580645,2.361290376774193,0,0,0,0,0,0,0
July 2018,Jawa Barat,19.321639225806454,0.1161290322580645,1,0,0,15,747,4,7
July 2018,Jawa Tengah,25.45483841935484,0.1387096774193548,0,0,0,0,1684,2,4
July 2018,Jawa Timur,25.925000225806453,0.0967741935483871,5,0,0,8,2630,4,6
July 2018,Kalimantan Barat,26.23185496774193,4.035483980645162,0,0,0,0,4,0,1
July 2018,Kalimantan Selatan,24.806451612903224,3.1548387096774198,0,0,0,0,20,0,1
July 2018,Kalimantan Tengah,26.09878993548387,3.425806420645161,0,0,0,0,0,0,0
July 2018,Kalimantan Timur,26.26881729032258,4.467741910967741,0,0,0,4,222,0,3
July 2018,Kalimantan Utara,24.334677096774197,8.709677412903226,0,0,0,0,0,0,0
July 2018,Kepulauan Bangka Belitung,26.623521225806453,1.5935483741935483,0,0,0,0,0,0,0
July 2018,Kepulauan Riau,27.734676741935484,3.4935484435483874,0,0,0,0,0,0,0
July 2018,Lampung,26.018145,0.3870967770967742,1,0,0,148,476,0,2
July 2018,Maluku,22.10080641935484,4.854838667741936,0,0,0,0,0,0,0
July 2018,Maluku Utara,24.641935935483872,9.087096723870967,0,0,0,0,0,0,0
July 2018,Nusa Tenggara Barat,23.892876838709675,0.6870967774193548,0,0,0,0,457,9,1
July 2018,Nusa Tenggara Timur,25.39838712903226,0.0967741935483871,0,0,0,1,1,0,1
July 2018,Papua,19.09247341935484,34.1419354516129,0,0,0,0,0,0,0
July 2018,Papua Barat,21.055510709677417,15.57096749032258,0,0,0,0,169,2,2
July 2018,Riau,26.442607870967745,4.064516120967742,0,0,0,0,0,0,0
July 2018,Sulawesi Barat,16.277016225806452,6.867742051612903,0,0,0,0,0,0,0
July 2018,Sulawesi Selatan,23.38293022580645,5.6548388,0,0,0,1,100,2,3
July 2018,Sulawesi Tengah,18.43118235483871,10.035483825806452,0,0,0,0,0,0,0
July 2018,Sulawesi Tenggara,24.52567193548387,5.677419429032258,0,0,1,16,288,0,2
July 2018,Sulawesi Utara,24.437097032258063,5.3903225064516125,0,0,0,0,933,0,2
July 2018,Sumatera Barat,23.72110180645161,4.035483987096774,0,1,0,22,45,7,6
July 2018,Sumatera Selatan,26.61733935483871,0.8935484,0,0,0,0,0,0,0
July 2018,Sumatera Utara,20.27190916129032,5.425806566129032,1,0,9,172,1000,0,2
July 2018,Yogyakarta,24.04798387096774,0.0193548387096774,0,0,0,1,59,0,3
July 2019,Aceh,22.663844032258066,6.677419231935484,0,0,0,2,917,0,4
July 2019,Bali,23.194893096774194,0.2741935322580645,0,0,0,0,8,0,1
July 2019,Banten,26.650402806451616,0.5838709806451613,0,0,0,0,0,0,0
July 2019,Bengkulu,25.898790483870968,2.835483919032258,0,0,0,0,0,0,0
July 2019,Gorontalo,22.679032612903228,6.000000302903226,0,0,0,0,45,0,1
July 2019,Jakarta Raya,26.965725580645163,0.6645161322580645,0,0,0,0,0,0,0
July 2019,Jambi,26.42352177419355,2.299999993548387,0,0,0,0,0,0,0
July 2019,Jawa Barat,19.672581032258066,0.2903225838709677,0,0,0,0,1244,2,5
July 2019,Jawa Tengah,25.57594093548387,0.1258064516129032,0,0,0,30,613,2,5
July 2019,Jawa Timur,25.836827677419357,0.1064516129032258,0,0,0,0,404,3,8
July 2019,Kalimantan Barat,26.03844022580645,2.70967724032258,0,0,0,4,342,0,2
July 2019,Kalimantan Selatan,24.92258064516129,0.9032258064516128,0,0,0,1,289,0,2
July 2019,Kalimantan Tengah,26.48669338709677,1.3290323322580646,0,0,0,0,100,0,1
July 2019,Kalimantan Timur,26.47768803225806,1.699999987096774,0,0,0,0,29,18,1
July 2019,Kalimantan Utara,24.04301064516129,7.751612783870968,0,0,0,0,0,0,0
July 2019,Kepulauan Bangka Belitung,26.776613741935485,1.7516130838709676,0,0,0,0,0,0,0
July 2019,Kepulauan Riau,27.66693538709677,2.464516093548387,0,0,0,0,0,0,0
July 2019,Lampung,25.8063175483871,1.5967742612903226,0,0,0,0,0,0,0
July 2019,Maluku,21.44260725806452,5.196774282258065,0,0,0,40,232,1,3
July 2019,Maluku Utara,23.933064612903223,13.732258448387096,0,0,0,0,0,0,0
July 2019,Nusa Tenggara Barat,23.664785032258063,0.4096774206451613,0,0,0,0,0,0,0
July 2019,Nusa Tenggara Timur,24.91814480645161,0.1000000064516129,0,0,0,11,0,4,1
July 2019,Papua,18.543279290322584,28.116129538709675,1,0,0,1,175,0,1
July 2019,Papua Barat,20.700000032258068,17.34838765483871,0,0,0,0,0,0,0
July 2019,Riau,26.556451774193548,2.938709630645161,0,0,0,0,0,0,0
July 2019,Sulawesi Barat,15.906854725806452,4.100000108064516,0,0,0,0,20,0,1
July 2019,Sulawesi Selatan,23.09139751612903,4.05161294032258,0,0,0,0,0,0,0
July 2019,Sulawesi Tengah,17.876881483870967,7.848386958064516,1,0,0,15,1184,6,3
July 2019,Sulawesi Tenggara,23.880510741935485,4.125806474193548,0,0,0,0,0,0,0
July 2019,Sulawesi Utara,23.94139796774194,5.741935375806452,0,0,0,0,0,0,0
July 2019,Sumatera Barat,24.230242290322582,2.138709741935484,0,0,0,0,0,0,0
July 2019,Sumatera Selatan,26.829972903225805,1.8548387303225808,0,0,0,0,0,0,0
July 2019,Sumatera Utara,20.340053387096773,6.254838849677419,0,0,0,0,60,16,2
July 2019,Yogyakarta,23.981317322580644,0.0580645161290322,0,0,0,0,0,0,0
July 2020,Aceh,21.40470380645161,9.638709670967742,1,0,0,12,9502,5,13
July 2020,Bali,23.51209709677419,0.3967741996774194,0,0,0,1,15,1,2
July 2020,Banten,25.835618032258065,2.7483871854838706,0,0,0,1,604,2,2
July 2020,Bengkulu,26.088978677419355,5.990322507741935,0,0,0,1,1406,12,2
July 2020,Gorontalo,22.18548396774193,20.10322588387097,3,1,0,1696,6360,0,5
July 2020,Jakarta Raya,26.55927422580645,1.303225859677419,0,0,0,0,0,0,0
July 2020,Jambi,25.65698929032258,4.438709629032258,0,0,0,0,1747,0,2
July 2020,Jawa Barat,19.726075258064515,1.2161290516129033,0,0,0,9,7960,0,11
July 2020,Jawa Tengah,25.70134329032258,0.8193548722580645,1,0,1,0,700,0,15
July 2020,Jawa Timur,25.784140096774195,0.8225806806451613,0,0,0,50,10359,5,10
July 2020,Kalimantan Barat,25.234273258064515,8.806451669032258,0,0,0,0,2044,0,8
July 2020,Kalimantan Selatan,24.387096774193548,6.235483870967743,0,0,0,0,991,0,3
July 2020,Kalimantan Tengah,25.800671483870968,6.038709709677419,0,0,0,0,0,0,2
July 2020,Kalimantan Timur,25.599865774193542,6.2290322806451615,0,0,0,0,192,0,2
July 2020,Kalimantan Utara,23.80981151612903,7.496774419354839,0,0,0,0,0,0,0
July 2020,Kepulauan Bangka Belitung,26.018951032258062,5.93548394,0,0,0,0,0,0,0
July 2020,Kepulauan Riau,26.809946677419354,14.567741722580646,0,0,0,0,0,0,0
July 2020,Lampung,25.58091383870968,4.258064496774193,0,0,0,0,0,0,0
July 2020,Maluku,22.004166612903227,9.729032303225804,0,0,0,2,606,17,4
July 2020,Maluku Utara,24.04287683870968,19.696774274193547,0,0,0,4,1983,7,5
July 2020,Nusa Tenggara Barat,23.76532241935484,0.6387097032258064,0,0,0,0,143,0,3
July 2020,Nusa Tenggara Timur,25.09569906451613,0.0516129032258064,0,0,0,0,0,0,0
July 2020,Papua,19.15631741935484,60.14516167741935,0,0,0,35,31,5,1
July 2020,Papua Barat,21.087903548387096,13.361290390322582,7,0,7,462,1818,2,3
July 2020,Riau,25.86612941935484,4.519354833548388,0,0,0,0,0,0,0
July 2020,Sulawesi Barat,16.389650774193548,9.90967728870968,0,0,0,0,0,0,0
July 2020,Sulawesi Selatan,23.33588712903226,11.445161093548387,39,9,106,4037,5927,60,7
