latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0.5,123.100006,7.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm)
2020-09-28,61,26.4,4.10,4.10
2020-09-29,61,26.3,5.30,5.30
2020-09-30,55,26.3,1.60,1.60
2020-10-01,51,27.1,0.10,0.10
2020-10-02,61,26.8,2.50,2.50
2020-10-03,63,26.5,16.70,16.70
2020-10-04,51,26.3,1.20,1.20
2020-10-05,63,26.0,20.30,20.30
2020-10-06,61,25.8,6.10,6.10
2020-10-07,51,26.2,1.30,1.30
2020-10-08,55,26.4,2.30,2.30
2020-10-09,61,26.3,7.30,7.30
2020-10-10,61,25.7,6.40,6.40
2020-10-11,51,26.3,1.40,1.40
2020-10-12,51,26.6,0.60,0.60
2020-10-13,61,26.4,3.30,3.30
2020-10-14,61,26.2,3.80,3.80
2020-10-15,63,25.8,20.30,20.30
2020-10-16,63,25.9,16.70,16.70
2020-10-17,61,25.6,16.10,16.10
2020-10-18,63,25.4,19.10,19.10
2020-10-19,51,26.5,0.30,0.30
2020-10-20,51,27.0,0.30,0.30
2020-10-21,1,27.1,0.00,0.00
2020-10-22,1,27.3,0.00,0.00
2020-10-23,1,27.0,0.00,0.00
2020-10-24,61,26.8,2.30,2.30
2020-10-25,51,26.9,0.30,0.30
2020-10-26,51,27.1,0.50,0.50
2020-10-27,51,27.1,0.40,0.40
2020-10-28,2,27.1,0.00,0.00
2020-10-29,63,26.4,18.80,18.80
2020-10-30,63,26.6,8.80,8.80
2020-10-31,51,26.7,0.90,0.90
2020-11-01,53,27.1,1.30,1.30
2020-11-02,1,27.5,0.00,0.00
2020-11-03,51,26.4,0.80,0.80
2020-11-04,63,26.6,3.90,3.90
2020-11-05,63,26.7,10.20,10.20
2020-11-06,65,26.3,29.80,29.80
2020-11-07,63,26.7,12.30,12.30
2020-11-08,63,26.4,9.50,9.50
2020-11-09,1,26.7,0.00,0.00
2020-11-10,1,27.2,0.00,0.00
2020-11-11,51,27.1,0.40,0.40
2020-11-12,55,27.2,1.90,1.90
2020-11-13,61,27.4,2.90,2.90
2020-11-14,63,26.8,16.50,16.50
2020-11-15,63,26.4,22.40,22.40
2020-11-16,63,26.7,10.10,10.10
2020-11-17,65,26.4,21.70,21.70
2020-11-18,63,26.5,6.60,6.60
2020-11-19,65,26.3,25.80,25.80
2020-11-20,63,26.6,9.60,9.60
2020-11-21,65,26.3,16.00,16.00
2020-11-22,61,26.5,6.10,6.10
2020-11-23,63,26.3,10.90,10.90
2020-11-24,65,26.1,25.60,25.60
2020-11-25,65,25.9,22.80,22.80
2020-11-26,63,26.4,11.60,11.60
2020-11-27,63,26.1,12.00,12.00
2020-11-28,65,26.0,21.70,21.70
2020-11-29,63,25.8,15.20,15.20
2020-11-30,63,25.7,21.10,21.10
2020-12-01,51,26.1,2.30,2.30
2020-12-02,61,26.6,2.70,2.70
2020-12-03,61,27.1,3.30,3.30
2020-12-04,51,27.3,0.70,0.70
2020-12-05,63,27.4,10.20,10.20
2020-12-06,61,27.2,3.60,3.60
2020-12-07,51,27.1,0.50,0.50
2020-12-08,61,27.0,3.60,3.60
2020-12-09,53,27.2,1.50,1.50
2020-12-10,63,27.0,8.70,8.70
2020-12-11,63,26.8,9.40,9.40
2020-12-12,63,26.5,5.50,5.50
2020-12-13,65,26.0,25.50,25.50
2020-12-14,65,26.4,26.00,26.00
2020-12-15,63,26.3,11.00,11.00
2020-12-16,63,26.4,14.00,14.00
2020-12-17,65,26.6,19.40,19.40
2020-12-18,63,27.1,8.80,8.80
2020-12-19,2,27.6,0.00,0.00
2020-12-20,63,27.7,10.60,10.60
2020-12-21,61,26.6,10.00,10.00
2020-12-22,63,26.9,19.30,19.30
2020-12-23,63,26.4,16.90,16.90
2020-12-24,63,26.4,16.60,16.60
2020-12-25,65,25.7,27.10,27.10
2020-12-26,61,25.5,5.80,5.80
2020-12-27,55,26.4,3.70,3.70
2020-12-28,65,26.7,23.10,23.10
2020-12-29,63,26.7,4.90,4.90
2020-12-30,65,26.4,23.00,23.00
2020-12-31,65,26.5,21.40,21.40
2021-01-01,65,26.0,28.90,28.90
2021-01-02,63,26.3,17.70,17.70
2021-01-03,63,26.6,6.80,6.80
2021-01-04,63,26.0,11.70,11.70
2021-01-05,63,25.6,19.10,19.10
2021-01-06,61,24.9,21.90,21.90
2021-01-07,53,25.9,3.80,3.80
2021-01-08,53,26.6,1.80,1.80
2021-01-09,63,26.9,13.90,13.90
2021-01-10,63,27.0,3.20,3.20
2021-01-11,63,26.8,13.70,13.70
2021-01-12,63,26.5,7.80,7.80
2021-01-13,63,26.5,13.80,13.80
2021-01-14,63,26.3,10.10,10.10
2021-01-15,65,25.8,33.30,33.30
2021-01-16,61,26.3,8.00,8.00
2021-01-17,53,26.2,2.90,2.90
2021-01-18,51,27.0,0.10,0.10
2021-01-19,3,27.3,0.00,0.00
2021-01-20,63,27.2,4.60,4.60
2021-01-21,63,26.5,10.50,10.50
2021-01-22,63,26.2,18.00,18.00
2021-01-23,61,26.0,17.50,17.50
2021-01-24,63,26.0,16.90,16.90
2021-01-25,61,25.2,19.50,19.50
2021-01-26,63,24.8,22.70,22.70
2021-01-27,53,26.4,4.40,4.40
2021-01-28,51,26.7,0.40,0.40
2021-01-29,2,26.9,0.00,0.00
2021-01-30,63,26.1,5.60,5.60
2021-01-31,63,25.4,16.80,16.80
2021-02-01,61,25.6,8.90,8.90
2021-02-02,65,25.9,19.70,19.70
2021-02-03,53,26.4,2.40,2.40
2021-02-04,53,26.3,2.20,2.20
2021-02-05,63,25.9,9.50,9.50
2021-02-06,61,26.5,3.50,3.50
2021-02-07,55,26.5,2.30,2.30
2021-02-08,63,26.3,10.90,10.90
2021-02-09,61,26.7,4.40,4.40
2021-02-10,51,27.2,1.10,1.10
2021-02-11,63,27.2,9.50,9.50
2021-02-12,63,26.9,15.60,15.60
2021-02-13,63,25.9,16.90,16.90
2021-02-14,63,26.6,4.70,4.70
2021-02-15,65,26.5,17.70,17.70
2021-02-16,61,27.1,3.50,3.50
2021-02-17,63,26.4,6.40,6.40
2021-02-18,51,26.3,1.20,1.20
2021-02-19,61,26.1,3.40,3.40
2021-02-20,2,26.5,0.00,0.00
2021-02-21,51,26.5,0.60,0.60
2021-02-22,53,26.9,2.60,2.60
2021-02-23,63,26.3,12.70,12.70
2021-02-24,63,27.0,3.30,3.30
2021-02-25,51,27.2,1.20,1.20
2021-02-26,51,27.3,0.20,0.20
2021-02-27,53,27.3,2.40,2.40
2021-02-28,63,27.2,6.20,6.20
2021-03-01,63,26.4,13.90,13.90
2021-03-02,63,26.3,9.40,9.40
2021-03-03,53,26.2,2.30,2.30
2021-03-04,51,26.8,0.10,0.10
2021-03-05,63,25.8,18.90,18.90
2021-03-06,61,25.8,7.00,7.00
2021-03-07,51,26.6,0.80,0.80
2021-03-08,63,26.2,3.90,3.90
2021-03-09,53,26.2,1.60,1.60
2021-03-10,3,26.2,0.00,0.00
2021-03-11,63,26.4,12.90,12.90
2021-03-12,51,26.5,0.70,0.70
2021-03-13,63,26.4,3.30,3.30
2021-03-14,65,26.3,14.00,14.00
2021-03-15,61,26.5,4.20,4.20
2021-03-16,63,26.4,8.80,8.80
2021-03-17,51,27.1,0.40,0.40
2021-03-18,63,26.4,6.80,6.80
2021-03-19,63,25.7,15.90,15.90
2021-03-20,63,26.2,5.30,5.30
2021-03-21,63,26.6,6.30,6.30
2021-03-22,63,26.4,21.50,21.50
2021-03-23,63,26.0,16.80,16.80
2021-03-24,63,26.3,13.60,13.60
2021-03-25,63,26.1,17.90,17.90
2021-03-26,65,25.6,37.20,37.20
2021-03-27,63,25.7,18.50,18.50
2021-03-28,3,26.4,0.00,0.00
2021-03-29,63,26.6,5.30,5.30
2021-03-30,65,26.6,28.70,28.70
2021-03-31,65,26.7,15.90,15.90
2021-04-01,65,26.4,25.30,25.30
2021-04-02,65,26.7,34.00,34.00
2021-04-03,61,27.4,5.00,5.00
2021-04-04,63,27.7,5.30,5.30
2021-04-05,63,27.2,6.10,6.10
2021-04-06,53,27.1,1.20,1.20
2021-04-07,51,27.3,0.30,0.30
2021-04-08,63,26.1,7.60,7.60
2021-04-09,63,26.4,10.80,10.80
2021-04-10,63,26.5,7.80,7.80
2021-04-11,63,26.5,7.50,7.50
2021-04-12,63,26.3,12.70,12.70
2021-04-13,63,26.2,12.30,12.30
