latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-0.29999542,111.5,58.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm)
2020-08-25,61,25.2,11.30,11.30
2020-08-26,61,25.6,2.90,2.90
2020-08-27,51,26.3,0.10,0.10
2020-08-28,61,25.3,9.20,9.20
2020-08-29,61,25.4,4.80,4.80
2020-08-30,51,26.2,0.10,0.10
2020-08-31,53,25.7,3.30,3.30
2020-09-01,61,24.8,7.60,7.60
2020-09-02,61,25.3,11.00,11.00
2020-09-03,63,24.2,17.10,17.10
2020-09-04,61,25.6,8.80,8.80
2020-09-05,63,25.1,27.40,27.40
2020-09-06,65,24.2,54.60,54.60
2020-09-07,61,24.7,5.70,5.70
2020-09-08,63,24.9,9.80,9.80
2020-09-09,55,25.5,5.50,5.50
2020-09-10,63,25.2,13.90,13.90
2020-09-11,63,24.6,15.60,15.60
2020-09-12,63,24.7,17.00,17.00
2020-09-13,63,24.0,18.20,18.20
2020-09-14,53,24.0,4.20,4.20
2020-09-15,51,25.4,0.90,0.90
2020-09-16,3,26.7,0.00,0.00
2020-09-17,3,26.9,0.00,0.00
2020-09-18,51,27.2,0.30,0.30
2020-09-19,51,27.6,0.20,0.20
2020-09-20,63,26.6,14.10,14.10
2020-09-21,63,25.3,15.10,15.10
2020-09-22,65,25.1,39.20,39.20
2020-09-23,61,25.5,3.00,3.00
2020-09-24,63,25.9,13.50,13.50
2020-09-25,61,25.0,4.00,4.00
2020-09-26,61,24.8,11.30,11.30
2020-09-27,63,24.4,16.40,16.40
2020-09-28,61,24.2,10.40,10.40
2020-09-29,51,26.4,0.30,0.30
2020-09-30,51,26.7,0.70,0.70
2020-10-01,63,25.6,12.40,12.40
2020-10-02,63,25.9,8.80,8.80
2020-10-03,55,25.8,6.90,6.90
2020-10-04,53,25.8,3.80,3.80
2020-10-05,51,26.3,0.20,0.20
2020-10-06,51,27.4,0.10,0.10
2020-10-07,51,27.2,0.40,0.40
2020-10-08,55,26.8,5.60,5.60
2020-10-09,61,25.6,14.10,14.10
2020-10-10,53,25.7,4.10,4.10
2020-10-11,65,26.2,26.00,26.00
2020-10-12,61,24.8,12.90,12.90
2020-10-13,61,26.4,8.00,8.00
2020-10-14,61,25.6,17.70,17.70
2020-10-15,63,24.6,30.50,30.50
2020-10-16,63,25.3,17.50,17.50
2020-10-17,63,25.4,9.60,9.60
2020-10-18,63,25.8,13.70,13.70
2020-10-19,61,26.3,6.70,6.70
2020-10-20,53,26.6,1.30,1.30
2020-10-21,61,26.0,3.40,3.40
2020-10-22,53,26.6,2.40,2.40
2020-10-23,61,25.6,10.20,10.20
2020-10-24,61,25.4,7.50,7.50
2020-10-25,61,25.3,4.20,4.20
2020-10-26,63,24.7,23.00,23.00
2020-10-27,55,24.4,7.90,7.90
2020-10-28,53,25.8,3.50,3.50
2020-10-29,63,26.0,13.30,13.30
2020-10-30,51,26.5,0.70,0.70
2020-10-31,63,26.0,12.80,12.80
2020-11-01,63,25.8,11.10,11.10
2020-11-02,63,25.2,16.30,16.30
2020-11-03,63,24.7,21.40,21.40
2020-11-04,61,25.3,11.20,11.20
2020-11-05,63,25.3,7.50,7.50
2020-11-06,51,25.5,0.90,0.90
2020-11-07,63,25.6,12.20,12.20
2020-11-08,61,25.5,18.20,18.20
2020-11-09,61,25.0,12.10,12.10
2020-11-10,51,26.8,0.20,0.20
2020-11-11,51,27.3,0.30,0.30
2020-11-12,51,27.1,1.40,1.40
2020-11-13,61,26.3,9.90,9.90
2020-11-14,63,25.5,15.20,15.20
2020-11-15,61,25.5,3.80,3.80
2020-11-16,61,26.0,3.40,3.40
2020-11-17,61,25.8,7.40,7.40
2020-11-18,61,25.5,8.10,8.10
2020-11-19,63,24.8,24.70,24.70
2020-11-20,55,26.0,3.60,3.60
