latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-4.5999985,105.399994,33.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm)
2021-07-31,51,26.5,0.40,0.40
2021-08-01,51,26.2,1.10,1.10
2021-08-02,53,25.6,1.80,1.80
2021-08-03,51,26.6,0.80,0.80
2021-08-04,51,26.6,0.70,0.70
2021-08-05,63,26.2,5.00,5.00
2021-08-06,2,27.1,0.00,0.00
2021-08-07,51,27.3,0.20,0.20
2021-08-08,51,27.2,0.50,0.50
2021-08-09,63,26.7,5.30,5.30
2021-08-10,61,26.4,1.60,1.60
2021-08-11,55,26.2,1.40,1.40
2021-08-12,51,26.4,0.20,0.20
2021-08-13,53,25.7,3.80,3.80
2021-08-14,63,25.7,14.00,14.00
2021-08-15,63,25.5,11.60,11.60
2021-08-16,51,26.2,0.90,0.90
2021-08-17,51,26.1,1.00,1.00
2021-08-18,3,26.4,0.00,0.00
2021-08-19,61,25.6,3.30,3.30
2021-08-20,63,24.7,17.10,17.10
2021-08-21,63,24.5,18.90,18.90
2021-08-22,53,25.6,5.50,5.50
2021-08-23,61,25.6,2.50,2.50
2021-08-24,51,26.0,0.40,0.40
2021-08-25,51,26.1,0.70,0.70
2021-08-26,51,25.8,0.30,0.30
2021-08-27,3,25.9,0.00,0.00
2021-08-28,61,26.2,2.80,2.80
2021-08-29,63,25.0,15.60,15.60
2021-08-30,51,25.9,1.20,1.20
2021-08-31,63,25.4,16.40,16.40
2021-09-01,63,25.1,11.50,11.50
2021-09-02,51,25.8,2.40,2.40
2021-09-03,51,26.0,0.60,0.60
2021-09-04,51,26.1,0.50,0.50
2021-09-05,51,25.9,0.70,0.70
2021-09-06,63,25.2,17.80,17.80
2021-09-07,61,25.6,7.60,7.60
2021-09-08,63,25.9,9.70,9.70
2021-09-09,51,26.2,0.10,0.10
2021-09-10,1,26.2,0.00,0.00
2021-09-11,1,26.7,0.00,0.00
2021-09-12,63,25.5,14.30,14.30
2021-09-13,63,24.7,28.00,28.00
2021-09-14,55,24.2,9.00,9.00
2021-09-15,3,26.2,0.00,0.00
2021-09-16,51,26.3,1.20,1.20
2021-09-17,1,26.8,0.00,0.00
2021-09-18,53,26.5,2.20,2.20
2021-09-19,51,26.4,0.60,0.60
2021-09-20,63,26.4,3.80,3.80
2021-09-21,1,26.8,0.00,0.00
2021-09-22,61,26.3,4.00,4.00
2021-09-23,55,25.8,5.80,5.80
2021-09-24,63,26.1,8.10,8.10
2021-09-25,63,26.3,6.40,6.40
2021-09-26,63,25.9,11.70,11.70
2021-09-27,51,26.5,2.00,2.00
2021-09-28,63,26.0,7.50,7.50
2021-09-29,53,26.7,2.00,2.00
2021-09-30,51,27.0,0.50,0.50
2021-10-01,61,25.7,5.10,5.10
2021-10-02,51,26.5,1.10,1.10
2021-10-03,53,26.8,1.90,1.90
2021-10-04,63,26.3,9.60,9.60
2021-10-05,51,27.1,0.50,0.50
2021-10-06,63,26.7,5.90,5.90
2021-10-07,51,26.7,0.70,0.70
2021-10-08,2,27.0,0.00,0.00
2021-10-09,1,27.0,0.00,0.00
2021-10-10,51,26.9,0.50,0.50
2021-10-11,61,27.0,2.70,2.70
