latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-3.199997,130.0,725.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm)
2020-08-03,53,20.9,2.50,2.50
2020-08-04,3,21.2,0.00,0.00
2020-08-05,51,21.3,0.20,0.20
2020-08-06,51,21.6,1.70,1.70
2020-08-07,61,20.8,10.70,10.70
2020-08-08,63,20.9,9.60,9.60
2020-08-09,51,21.8,0.70,0.70
2020-08-10,55,21.8,3.10,3.10
2020-08-11,65,21.0,22.30,22.30
2020-08-12,51,21.5,0.60,0.60
2020-08-13,51,21.3,0.10,0.10
2020-08-14,63,21.0,7.20,7.20
2020-08-15,63,20.8,26.30,26.30
2020-08-16,63,20.7,21.70,21.70
2020-08-17,51,21.3,1.80,1.80
2020-08-18,51,20.7,0.90,0.90
2020-08-19,51,20.8,2.20,2.20
2020-08-20,61,21.1,4.90,4.90
2020-08-21,65,21.0,21.10,21.10
2020-08-22,63,21.0,7.50,7.50
2020-08-23,63,21.3,8.80,8.80
2020-08-24,51,21.3,1.90,1.90
2020-08-25,63,20.9,11.90,11.90
2020-08-26,53,21.2,2.70,2.70
2020-08-27,53,21.7,3.70,3.70
2020-08-28,53,21.2,5.10,5.10
2020-08-29,63,20.9,15.60,15.60
2020-08-30,63,21.2,16.50,16.50
2020-08-31,63,21.6,9.10,9.10
2020-09-01,55,22.0,3.40,3.40
2020-09-02,63,21.7,11.70,11.70
2020-09-03,63,21.2,16.50,16.50
2020-09-04,63,21.6,7.20,7.20
2020-09-05,63,21.5,13.20,13.20
2020-09-06,65,21.2,21.70,21.70
2020-09-07,63,21.0,22.30,22.30
2020-09-08,63,21.1,10.20,10.20
2020-09-09,63,21.4,12.00,12.00
2020-09-10,63,21.2,16.20,16.20
2020-09-11,63,21.2,9.70,9.70
2020-09-12,63,21.2,7.00,7.00
2020-09-13,61,21.1,6.90,6.90
2020-09-14,55,21.3,2.00,2.00
2020-09-15,51,21.2,1.90,1.90
2020-09-16,61,20.7,11.30,11.30
2020-09-17,63,20.9,21.40,21.40
2020-09-18,61,21.4,6.00,6.00
2020-09-19,63,22.0,16.00,16.00
2020-09-20,63,21.1,24.90,24.90
2020-09-21,65,21.7,17.70,17.70
2020-09-22,63,21.4,11.20,11.20
2020-09-23,53,22.2,2.00,2.00
2020-09-24,61,21.7,5.00,5.00
2020-09-25,63,20.9,12.10,12.10
2020-09-26,63,21.3,12.60,12.60
2020-09-27,63,21.4,11.90,11.90
2020-09-28,63,21.0,20.60,20.60
2020-09-29,63,21.5,8.90,8.90
2020-09-30,63,21.1,18.50,18.50
2020-10-01,63,21.4,6.60,6.60
2020-10-02,51,22.4,3.50,3.50
2020-10-03,63,21.3,27.90,27.90
2020-10-04,63,20.5,39.00,39.00
2020-10-05,63,21.6,17.40,17.40
2020-10-06,63,22.0,16.30,16.30
2020-10-07,63,21.4,25.00,25.00
2020-10-08,63,21.6,20.90,20.90
2020-10-09,61,21.9,6.00,6.00
2020-10-10,55,22.0,2.70,2.70
2020-10-11,51,22.5,0.50,0.50
2020-10-12,61,21.6,6.70,6.70
2020-10-13,61,21.5,10.40,10.40
2020-10-14,61,21.8,5.60,5.60
2020-10-15,63,21.4,11.60,11.60
2020-10-16,63,21.4,12.30,12.30
2020-10-17,61,21.1,9.30,9.30
2020-10-18,51,21.2,1.00,1.00
2020-10-19,2,22.3,0.00,0.00
2020-10-20,53,21.6,1.70,1.70
2020-10-21,53,21.4,7.40,7.40
2020-10-22,63,21.9,14.80,14.80
2020-10-23,61,22.6,5.50,5.50
2020-10-24,53,22.6,2.10,2.10
2020-10-25,63,21.9,7.20,7.20
2020-10-26,55,22.5,1.90,1.90
2020-10-27,65,22.0,15.00,15.00
2020-10-28,63,21.3,20.40,20.40
2020-10-29,53,21.8,5.50,5.50
2020-10-30,51,22.6,0.50,0.50
2020-10-31,51,22.6,0.10,0.10
2020-11-01,61,22.3,5.10,5.10
2020-11-02,63,21.9,19.80,19.80
2020-11-03,55,21.9,7.60,7.60
2020-11-04,63,21.9,16.40,16.40
2020-11-05,63,22.6,3.60,3.60
2020-11-06,61,21.8,5.80,5.80
2020-11-07,53,22.3,1.30,1.30
2020-11-08,51,22.3,0.10,0.10
2020-11-09,61,22.0,3.20,3.20
2020-11-10,53,22.8,2.80,2.80
2020-11-11,61,22.6,4.00,4.00
2020-11-12,53,22.6,1.60,1.60
2020-11-13,53,22.8,1.70,1.70
2020-11-14,63,22.6,10.70,10.70
2020-11-15,53,23.0,1.60,1.60
2020-11-16,61,22.3,6.20,6.20
2020-11-17,65,22.2,19.30,19.30
2020-11-18,51,22.9,1.20,1.20
2020-11-19,55,22.6,2.80,2.80
2020-11-20,61,22.5,4.50,4.50
2020-11-21,61,21.8,7.40,7.40
2020-11-22,63,22.3,9.00,9.00
2020-11-23,65,22.2,26.80,26.80
2020-11-24,65,22.3,20.80,20.80
2020-11-25,63,22.2,10.30,10.30
2020-11-26,63,21.8,17.80,17.80
2020-11-27,63,21.8,10.90,10.90
2020-11-28,63,21.9,15.10,15.10
2020-11-29,61,21.8,13.60,13.60
2020-11-30,63,21.9,13.40,13.40
2020-12-01,63,21.7,20.00,20.00
2020-12-02,51,22.7,0.60,0.60
2020-12-03,65,22.4,23.80,23.80
2020-12-04,65,22.2,12.80,12.80
2020-12-05,63,22.4,7.30,7.30
2020-12-06,63,22.5,8.70,8.70
2020-12-07,53,22.4,1.70,1.70
2020-12-08,63,22.6,4.80,4.80
2020-12-09,53,23.0,0.70,0.70
2020-12-10,53,23.5,2.00,2.00
2020-12-11,61,23.2,3.10,3.10
2020-12-12,63,22.6,12.60,12.60
2020-12-13,63,22.0,8.60,8.60
2020-12-14,65,22.5,25.80,25.80
2020-12-15,65,21.5,16.40,16.40
2020-12-16,65,22.1,18.20,18.20
2020-12-17,63,22.3,9.50,9.50
2020-12-18,63,22.2,15.70,15.70
2020-12-19,63,22.2,6.00,6.00
2020-12-20,63,22.0,12.30,12.30
2020-12-21,63,22.2,5.00,5.00
2020-12-22,63,21.8,7.00,7.00
2020-12-23,53,22.6,1.80,1.80
2020-12-24,63,21.7,19.30,19.30
2020-12-25,63,22.0,21.70,21.70
2020-12-26,61,21.9,10.40,10.40
2020-12-27,63,21.8,16.40,16.40
2020-12-28,63,21.7,24.20,24.20
2020-12-29,63,22.0,8.00,8.00
2020-12-30,55,22.6,3.60,3.60
2020-12-31,63,22.6,11.30,11.30
2021-01-01,63,22.5,7.60,7.60
2021-01-02,61,22.1,4.60,4.60
2021-01-03,63,21.8,15.00,15.00
2021-01-04,63,22.1,8.30,8.30
2021-01-05,65,22.3,23.00,23.00
2021-01-06,63,21.7,18.40,18.40
2021-01-07,61,21.5,8.50,8.50
2021-01-08,65,22.2,21.00,21.00
2021-01-09,63,22.5,6.30,6.30
2021-01-10,63,22.8,5.50,5.50
2021-01-11,63,22.5,12.90,12.90
2021-01-12,65,22.3,31.60,31.60
2021-01-13,63,22.0,19.20,19.20
2021-01-14,63,22.4,11.80,11.80
2021-01-15,63,22.1,10.80,10.80
2021-01-16,65,21.6,33.90,33.90
2021-01-17,61,22.1,10.70,10.70
2021-01-18,63,22.2,6.40,6.40
2021-01-19,51,22.4,1.00,1.00
2021-01-20,53,23.1,2.10,2.10
2021-01-21,63,22.9,5.50,5.50
2021-01-22,53,22.8,2.60,2.60
2021-01-23,63,21.8,11.60,11.60
2021-01-24,51,22.1,1.40,1.40
2021-01-25,63,22.0,9.70,9.70
2021-01-26,65,21.6,23.90,23.90
2021-01-27,55,22.1,5.30,5.30
2021-01-28,51,22.0,0.20,0.20
2021-01-29,51,22.0,0.30,0.30
2021-01-30,51,23.0,0.10,0.10
2021-01-31,63,22.4,10.40,10.40
2021-02-01,61,21.5,9.90,9.90
2021-02-02,63,21.2,19.00,19.00
2021-02-03,63,21.6,21.10,21.10
2021-02-04,65,21.9,9.60,9.60
2021-02-05,63,22.1,15.30,15.30
2021-02-06,63,21.9,13.80,13.80
2021-02-07,63,22.3,10.40,10.40
2021-02-08,65,22.6,16.30,16.30
