latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-1.2999954,133.20001,911.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm)
2020-07-28,61,19.6,12.00,12.00
2020-07-29,63,19.6,8.70,8.70
2020-07-30,63,20.8,4.50,4.50
2020-07-31,63,20.9,5.60,5.60
2020-08-01,63,20.8,24.30,24.30
2020-08-02,63,20.5,12.50,12.50
2020-08-03,61,20.3,13.40,13.40
2020-08-04,63,20.5,8.30,8.30
2020-08-05,63,20.5,16.80,16.80
2020-08-06,65,20.5,73.30,73.30
2020-08-07,63,20.2,17.50,17.50
2020-08-08,63,20.4,8.40,8.40
2020-08-09,61,20.8,4.50,4.50
2020-08-10,63,20.4,7.90,7.90
2020-08-11,63,19.5,10.20,10.20
2020-08-12,61,20.6,3.20,3.20
2020-08-13,63,20.8,10.60,10.60
2020-08-14,63,20.0,23.10,23.10
2020-08-15,61,19.6,10.20,10.20
2020-08-16,65,20.1,33.40,33.40
2020-08-17,63,20.3,19.40,19.40
2020-08-18,61,20.4,7.20,7.20
2020-08-19,63,20.3,36.20,36.20
2020-08-20,63,19.9,14.30,14.30
2020-08-21,63,20.2,31.80,31.80
2020-08-22,63,20.1,14.10,14.10
2020-08-23,63,19.6,24.60,24.60
2020-08-24,63,19.7,7.70,7.70
2020-08-25,63,20.9,10.40,10.40
2020-08-26,63,20.8,21.90,21.90
2020-08-27,63,21.0,12.00,12.00
2020-08-28,65,21.3,41.60,41.60
2020-08-29,55,20.2,15.30,15.30
2020-08-30,55,19.5,6.70,6.70
2020-08-31,63,20.8,9.10,9.10
2020-09-01,55,21.5,3.80,3.80
2020-09-02,65,20.7,41.30,41.30
2020-09-03,65,21.0,20.00,20.00
2020-09-04,63,21.4,10.70,10.70
2020-09-05,65,21.4,13.90,13.90
2020-09-06,65,21.2,22.60,22.60
2020-09-07,61,19.8,8.50,8.50
2020-09-08,63,21.0,9.20,9.20
2020-09-09,65,21.0,17.40,17.40
2020-09-10,63,20.8,14.60,14.60
2020-09-11,63,20.5,12.30,12.30
2020-09-12,63,20.5,14.10,14.10
2020-09-13,63,20.5,23.20,23.20
2020-09-14,63,20.2,15.20,15.20
2020-09-15,65,20.3,22.90,22.90
2020-09-16,61,20.0,9.90,9.90
2020-09-17,63,20.7,13.40,13.40
2020-09-18,63,20.3,18.70,18.70
2020-09-19,65,21.2,23.60,23.60
2020-09-20,63,20.4,14.10,14.10
2020-09-21,61,20.9,5.50,5.50
2020-09-22,63,20.7,14.10,14.10
2020-09-23,63,20.6,10.20,10.20
2020-09-24,63,20.3,13.50,13.50
2020-09-25,63,20.0,15.30,15.30
