latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-3.2999954,103.899994,58.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm)
2021-09-03,51,25.7,0.50,0.50
2021-09-04,51,26.3,0.10,0.10
2021-09-05,51,26.8,0.10,0.10
2021-09-06,63,25.2,21.20,21.20
2021-09-07,63,25.4,12.30,12.30
2021-09-08,63,26.2,11.70,11.70
2021-09-09,51,26.6,0.10,0.10
2021-09-10,1,26.8,0.00,0.00
2021-09-11,2,26.9,0.00,0.00
2021-09-12,61,26.2,4.40,4.40
2021-09-13,65,24.9,26.40,26.40
2021-09-14,61,25.3,3.00,3.00
2021-09-15,55,26.4,4.00,4.00
2021-09-16,61,26.2,4.90,4.90
2021-09-17,51,26.7,0.90,0.90
2021-09-18,63,26.4,5.70,5.70
2021-09-19,2,27.0,0.00,0.00
2021-09-20,51,27.2,0.10,0.10
2021-09-21,2,27.4,0.00,0.00
2021-09-22,2,27.1,0.00,0.00
2021-09-23,53,26.8,3.00,3.00
2021-09-24,63,26.5,5.60,5.60
2021-09-25,63,26.7,9.60,9.60
2021-09-26,61,25.9,8.80,8.80
2021-09-27,63,26.3,4.60,4.60
2021-09-28,61,26.6,5.60,5.60
2021-09-29,55,26.4,2.60,2.60
2021-09-30,61,26.5,8.80,8.80
2021-10-01,53,26.2,2.50,2.50
2021-10-02,51,26.7,1.20,1.20
2021-10-03,51,27.4,0.20,0.20
2021-10-04,63,26.3,11.80,11.80
2021-10-05,61,26.3,9.70,9.70
2021-10-06,53,27.1,2.10,2.10
2021-10-07,53,26.0,2.90,2.90
2021-10-08,51,27.4,0.20,0.20
2021-10-09,1,27.8,0.00,0.00
2021-10-10,2,28.2,0.00,0.00
2021-10-11,53,26.8,2.00,2.00
